Training score,Testing score,Network,Method,q
82.83733025137244,80.26456323428992,ProductLite,Node2vec+,50.0
82.54839641722046,80.17380748107553,ProductLite,Node2vec+,50.0
83.12626408552441,80.20298939529238,ProductLite,Node2vec+,50.0
82.57728980063565,80.28119692539352,ProductLite,Node2vec+,50.0
82.40392950014447,80.1455010242852,ProductLite,Node2vec+,50.0
83.09737070210922,79.79327531968788,ProductLite,Node2vec+,50.0
81.9705287489165,79.97478682611666,ProductLite,Node2vec+,50.0
81.50823461427333,79.87586013692155,ProductLite,Node2vec+,50.0
82.11499566599248,80.1352873543093,ProductLite,Node2vec+,50.0
81.79716844842531,80.35561080664647,ProductLite,Node2vec+,50.0
82.63507656746604,80.24880500061282,ProductLite,Node2vec+,50.0
82.25946258306848,80.05241071793345,ProductLite,Node2vec+,50.0
82.89511701820284,80.20328121443454,ProductLite,Node2vec+,50.0
82.43282288355967,80.29578788250194,ProductLite,Node2vec+,50.0
81.79716844842531,80.22633492666586,ProductLite,Node2vec+,50.0
83.67523837041317,80.00484419776,ProductLite,Node2vec+,50.0
81.56602138110372,80.09151448298402,ProductLite,Node2vec+,50.0
81.9705287489165,79.97070135812628,ProductLite,Node2vec+,50.0
82.28835596648368,80.2960797016441,ProductLite,Node2vec+,50.0
81.9416353655013,80.17439111935987,ProductLite,Node2vec+,50.0
82.34614273331408,80.22983675637188,ProductLite,Node2vec+,50.0
82.69286333429645,80.09559995097439,ProductLite,Node2vec+,50.0
82.46171626697486,80.24180134120078,ProductLite,Node2vec+,50.0
82.25946258306848,80.27536054255015,ProductLite,Node2vec+,50.0
81.39266108061254,80.00367692119133,ProductLite,Node2vec+,50.0
83.76191852065877,79.871482849789,ProductLite,Node2vec+,50.0
81.59491476451892,79.8641873712348,ProductLite,Node2vec+,50.0
82.0283155157469,79.90620932770706,ProductLite,Node2vec+,50.0
82.72175671771164,80.30979520132603,ProductLite,Node2vec+,50.0
81.53712799768853,80.26573051085859,ProductLite,Node2vec+,50.0
83.4440913030916,80.21699671411646,ProductLite,Node2vec+,50.0
82.77954348454205,80.04978434565395,ProductLite,Node2vec+,50.0
82.86622363478764,80.3156315841694,ProductLite,Node2vec+,50.0
82.11499566599248,80.2453031709068,ProductLite,Node2vec+,50.0
82.0283155157469,80.16067561967795,ProductLite,Node2vec+,50.0
83.55966483675238,80.07867444072862,ProductLite,Node2vec+,50.0
81.88384859867091,79.93480760363957,ProductLite,Node2vec+,50.0
81.56602138110372,80.00280146376481,ProductLite,Node2vec+,50.0
82.40392950014447,80.32526161586095,ProductLite,Node2vec+,50.0
81.42155446402774,80.00659511261301,ProductLite,Node2vec+,50.0
82.69286333429645,80.1851884276201,ProductLite,Node2vec+,50.0
82.57728980063565,80.17088928965384,ProductLite,Node2vec+,50.0
82.72175671771164,80.17409930021769,ProductLite,Node2vec+,50.0
82.46171626697486,80.31825795644892,ProductLite,Node2vec+,50.0
82.31724934989887,80.03139973969733,ProductLite,Node2vec+,50.0
83.03958393527881,79.73578694868068,ProductLite,Node2vec+,50.0
81.76827506501012,80.01359877202505,ProductLite,Node2vec+,50.0
82.0283155157469,80.11690274835269,ProductLite,Node2vec+,50.0
82.57728980063565,80.30483427590916,ProductLite,Node2vec+,50.0
81.73938168159492,80.06379166447802,ProductLite,Node2vec+,50.0
82.98179716844842,80.24180134120078,ProductLite,Node2vec+,50.0
82.63507656746604,80.1037708869551,ProductLite,Node2vec+,50.0
82.20167581623808,80.22896129894536,ProductLite,Node2vec+,50.0
82.57728980063565,80.37983179544645,ProductLite,Node2vec+,50.0
81.50823461427333,80.03927885653587,ProductLite,Node2vec+,50.0
83.357411152846,79.84959641412638,ProductLite,Node2vec+,50.0
82.31724934989887,80.03840339910937,ProductLite,Node2vec+,50.0
81.62380814793411,79.87206648807336,ProductLite,Node2vec+,50.0
82.34614273331408,80.29374514850676,ProductLite,Node2vec+,50.0
81.68159491476452,80.19219208703214,ProductLite,Node2vec+,50.0
83.09737070210922,80.18956571475262,ProductLite,Node2vec+,50.0
83.06847731869402,80.20298939529238,ProductLite,Node2vec+,50.0
82.31724934989887,80.26631414914293,ProductLite,Node2vec+,50.0
82.72175671771164,80.40463642253077,ProductLite,Node2vec+,50.0
82.57728980063565,80.29286969108026,ProductLite,Node2vec+,50.0
83.357411152846,79.9955059852106,ProductLite,Node2vec+,50.0
82.20167581623808,80.00163418719615,ProductLite,Node2vec+,50.0
82.66396995088124,80.17643385335505,ProductLite,Node2vec+,50.0
82.08610228257729,80.36290628520068,ProductLite,Node2vec+,50.0
81.76827506501012,80.1685547365165,ProductLite,Node2vec+,50.0
82.80843686795724,80.22283309695983,ProductLite,Node2vec+,50.0
82.60618318405085,80.22866947980319,ProductLite,Node2vec+,50.0
82.0283155157469,80.04073795224672,ProductLite,Node2vec+,50.0
82.40392950014447,80.25464138345619,ProductLite,Node2vec+,50.0
81.85495521525571,80.11836184406353,ProductLite,Node2vec+,50.0
82.83733025137244,79.83500545701796,ProductLite,Node2vec+,50.0
82.46171626697486,80.00280146376481,ProductLite,Node2vec+,50.0
81.71048829817971,80.0777989833021,ProductLite,Node2vec+,50.0
83.01069055186362,80.29812243563929,ProductLite,Node2vec+,50.0
