Training score,Testing score,Task,Network,Method,q
0.6190476190476191,0.6322612934391572,level,K3L2c4,Node2vec,0.05
0.6190476190476191,0.6415711739241151,level,K3L2c4,Node2vec,0.05
0.7999999999999999,0.6524717024717025,level,K3L2c4,Node2vec,0.05
0.7496274217585692,0.6581168831168831,level,K3L2c4,Node2vec,0.05
0.6903225806451614,0.6162597114317424,level,K3L2c4,Node2vec,0.05
0.6903225806451614,0.7044103847356897,level,K3L2c4,Node2vec,0.05
0.6190476190476191,0.6536144291604505,level,K3L2c4,Node2vec,0.05
0.7496274217585692,0.624094712747195,level,K3L2c4,Node2vec,0.05
0.6903225806451614,0.640531561461794,level,K3L2c4,Node2vec,0.05
0.886813186813187,0.8722033729700569,cluster,K3L2c4,Node2vec,0.1
0.8791208791208793,0.8368821488246178,cluster,K3L2c4,Node2vec,0.1
0.9472527472527473,0.8489090513211761,cluster,K3L2c4,Node2vec,0.1
0.9395604395604397,0.8447464639897143,cluster,K3L2c4,Node2vec,0.1
0.886813186813187,0.8890329623464329,cluster,K3L2c4,Node2vec,0.1
0.8527472527472527,0.8822950147007153,cluster,K3L2c4,Node2vec,0.1
1.0,0.8610991241985737,cluster,K3L2c4,Node2vec,0.1
0.886813186813187,0.8790386429632217,cluster,K3L2c4,Node2vec,0.1
0.8791208791208791,0.8626363730113309,cluster,K3L2c4,Node2vec,0.1
0.8791208791208793,0.8410959696759353,cluster,K3L2c4,Node2vec,0.1
0.6190476190476191,0.6221284722903544,level,K3L2c4,Node2vec,0.1
0.6190476190476191,0.643422839828649,level,K3L2c4,Node2vec,0.1
0.6190476190476191,0.6283690509696702,level,K3L2c4,Node2vec,0.1
0.6190476190476191,0.6016732222014111,level,K3L2c4,Node2vec,0.1
0.6190476190476191,0.6368470441038473,level,K3L2c4,Node2vec,0.1
0.6190476190476191,0.6443768996960486,level,K3L2c4,Node2vec,0.1
0.6190476190476191,0.6548024706711437,level,K3L2c4,Node2vec,0.1
0.6903225806451614,0.6524501097064048,level,K3L2c4,Node2vec,0.1
0.6903225806451614,0.6322243703538668,level,K3L2c4,Node2vec,0.1
0.7496274217585692,0.6548024706711437,level,K3L2c4,Node2vec,0.1
0.9736263736263737,0.9799353511710251,cluster,K3L2c4,Node2vec,0.5
1.0,0.9619632801275805,cluster,K3L2c4,Node2vec,0.5
0.9736263736263737,0.9709602162543338,cluster,K3L2c4,Node2vec,0.5
0.9736263736263737,0.943397681263347,cluster,K3L2c4,Node2vec,0.5
1.0,0.9706904012156493,cluster,K3L2c4,Node2vec,0.5
0.9736263736263737,0.9728777245810191,cluster,K3L2c4,Node2vec,0.5
0.9736263736263737,0.955483061829811,cluster,K3L2c4,Node2vec,0.5
0.9736263736263737,0.9710574874042367,cluster,K3L2c4,Node2vec,0.5
1.0,0.9680133886458522,cluster,K3L2c4,Node2vec,0.5
1.0,0.9587234348664584,cluster,K3L2c4,Node2vec,0.5
0.6190476190476191,0.6803914218635941,level,K3L2c4,Node2vec,0.5
0.6903225806451614,0.6830616470020704,level,K3L2c4,Node2vec,0.5
0.7496274217585692,0.7139498024743927,level,K3L2c4,Node2vec,0.5
0.7999999999999999,0.7402597992893906,level,K3L2c4,Node2vec,0.5
0.6903225806451614,0.6632253312856048,level,K3L2c4,Node2vec,0.5
0.6190476190476191,0.6625354530526945,level,K3L2c4,Node2vec,0.5
0.7496274217585692,0.7499576966845826,level,K3L2c4,Node2vec,0.5
0.7496274217585692,0.6731182795698923,level,K3L2c4,Node2vec,0.5
0.6903225806451614,0.6830616470020704,level,K3L2c4,Node2vec,0.5
0.7496274217585692,0.7203990013513822,level,K3L2c4,Node2vec,0.5
1.0,0.9800030800439703,cluster,K3L2c4,Node2vec,100.0
1.0,0.9914441871626197,cluster,K3L2c4,Node2vec,100.0
1.0,0.9857383545337102,cluster,K3L2c4,Node2vec,100.0
1.0,0.9914441871626196,cluster,K3L2c4,Node2vec,100.0
0.9736263736263737,0.9884884346422809,cluster,K3L2c4,Node2vec,100.0
1.0,0.9769400835099565,cluster,K3L2c4,Node2vec,100.0
1.0,0.9798676436685487,cluster,K3L2c4,Node2vec,100.0
1.0,0.9914441871626197,cluster,K3L2c4,Node2vec,100.0
0.9736263736263737,0.9855489892431303,cluster,K3L2c4,Node2vec,100.0
1.0,0.9914441871626197,cluster,K3L2c4,Node2vec,100.0
0.9157894736842106,0.8384342080658231,level,K3L2c4,Node2vec,100.0
0.8817733990147784,0.8156867682235931,level,K3L2c4,Node2vec,100.0
0.8817733990147784,0.7879182963928727,level,K3L2c4,Node2vec,100.0
0.9157894736842106,0.8178681230298235,level,K3L2c4,Node2vec,100.0
0.7999999999999999,0.7898916678881234,level,K3L2c4,Node2vec,100.0
0.8435462842242503,0.803702366576618,level,K3L2c4,Node2vec,100.0
0.8817733990147784,0.7843792824924901,level,K3L2c4,Node2vec,100.0
0.6903225806451614,0.7044103847356897,level,K3L2c4,Node2vec,100.0
0.8435462842242503,0.8475033930236057,level,K3L2c4,Node2vec,100.0
0.8435462842242503,0.789198577454305,level,K3L2c4,Node2vec,100.0
1.0,0.9827826020133712,cluster,K3L2c4,Node2vec,10.0
1.0,0.988594206954149,cluster,K3L2c4,Node2vec,10.0
1.0,0.9769399830938291,cluster,K3L2c4,Node2vec,10.0
1.0,0.9942442173211403,cluster,K3L2c4,Node2vec,10.0
1.0,0.9827557891025382,cluster,K3L2c4,Node2vec,10.0
1.0,0.9914500593745876,cluster,K3L2c4,Node2vec,10.0
1.0,0.9856292985593763,cluster,K3L2c4,Node2vec,10.0
1.0,0.9885883347421808,cluster,K3L2c4,Node2vec,10.0
1.0,0.9971500197915293,cluster,K3L2c4,Node2vec,10.0
1.0,0.9827734461389374,cluster,K3L2c4,Node2vec,10.0
0.8435462842242503,0.8695996919958823,level,K3L2c4,Node2vec,10.0
0.8817733990147784,0.8131891891891891,level,K3L2c4,Node2vec,10.0
0.8435462842242503,0.832824147623121,level,K3L2c4,Node2vec,10.0
0.8817733990147784,0.860556359103995,level,K3L2c4,Node2vec,10.0
0.6190476190476191,0.6978653530377668,level,K3L2c4,Node2vec,10.0
0.8435462842242503,0.8603792169416401,level,K3L2c4,Node2vec,10.0
0.7809647979139505,0.8707058909409445,level,K3L2c4,Node2vec,10.0
0.8435462842242503,0.8218267259911013,level,K3L2c4,Node2vec,10.0
0.9157894736842106,0.8568181818181818,level,K3L2c4,Node2vec,10.0
0.8817733990147784,0.818286976181713,level,K3L2c4,Node2vec,10.0
0.9736263736263737,0.9914500593745879,cluster,K3L2c4,Node2vec,1.0
0.9736263736263737,0.9679685553601755,cluster,K3L2c4,Node2vec,1.0
1.0,0.9770499564736286,cluster,K3L2c4,Node2vec,1.0
1.0,0.9767113264831649,cluster,K3L2c4,Node2vec,1.0
1.0,0.9826931368226914,cluster,K3L2c4,Node2vec,1.0
1.0,0.9771540771949675,cluster,K3L2c4,Node2vec,1.0
1.0,0.9856911338498846,cluster,K3L2c4,Node2vec,1.0
0.9736263736263737,0.9943000395830585,cluster,K3L2c4,Node2vec,1.0
0.9736263736263737,0.9943000395830585,cluster,K3L2c4,Node2vec,1.0
1.0,0.9971500197915293,cluster,K3L2c4,Node2vec,1.0
0.7496274217585692,0.7785633484162896,level,K3L2c4,Node2vec,1.0
0.7999999999999999,0.7729758617618242,level,K3L2c4,Node2vec,1.0
0.7999999999999999,0.8419659718973612,level,K3L2c4,Node2vec,1.0
0.7496274217585692,0.7569345102153155,level,K3L2c4,Node2vec,1.0
0.7496274217585692,0.7496274217585692,level,K3L2c4,Node2vec,1.0
0.7999999999999999,0.8000975855012958,level,K3L2c4,Node2vec,1.0
0.7496274217585692,0.7655180092412182,level,K3L2c4,Node2vec,1.0
0.6903225806451614,0.7596696519576168,level,K3L2c4,Node2vec,1.0
0.6190476190476191,0.7106908678958481,level,K3L2c4,Node2vec,1.0
0.7999999999999999,0.8217191595001735,level,K3L2c4,Node2vec,1.0
1.0,0.9854470652500209,cluster,K3L2c4,Node2vec,50.0
1.0,0.9856292985593763,cluster,K3L2c4,Node2vec,50.0
1.0,0.9913942371126697,cluster,K3L2c4,Node2vec,50.0
1.0,0.979758587694215,cluster,K3L2c4,Node2vec,50.0
1.0,0.9885765499177498,cluster,K3L2c4,Node2vec,50.0
1.0,0.9800403488357042,cluster,K3L2c4,Node2vec,50.0
1.0,0.9885383846922308,cluster,K3L2c4,Node2vec,50.0
1.0,0.9770577834045326,cluster,K3L2c4,Node2vec,50.0
1.0,0.9856952540551961,cluster,K3L2c4,Node2vec,50.0
1.0,0.9943000395830585,cluster,K3L2c4,Node2vec,50.0
0.7999999999999999,0.7708698888360376,level,K3L2c4,Node2vec,50.0
0.8817733990147784,0.7838419142357843,level,K3L2c4,Node2vec,50.0
0.7999999999999999,0.7839999999999999,level,K3L2c4,Node2vec,50.0
0.8435462842242503,0.8214414879876001,level,K3L2c4,Node2vec,50.0
0.8817733990147784,0.8736764343757694,level,K3L2c4,Node2vec,50.0
0.9464285714285715,0.853098976831351,level,K3L2c4,Node2vec,50.0
0.8435462842242503,0.8095238095238094,level,K3L2c4,Node2vec,50.0
0.8435462842242503,0.858932065869701,level,K3L2c4,Node2vec,50.0
0.8817733990147784,0.8731501057082451,level,K3L2c4,Node2vec,50.0
0.9157894736842106,0.8711434034416827,level,K3L2c4,Node2vec,50.0
1.0,0.9799649148184513,cluster,K3L2c4,Node2vec,5.0
1.0,0.9800148648684014,cluster,K3L2c4,Node2vec,5.0
1.0,0.9827265409396375,cluster,K3L2c4,Node2vec,5.0
1.0,0.979967644184576,cluster,K3L2c4,Node2vec,5.0
1.0,1.0,cluster,K3L2c4,Node2vec,5.0
0.9736263736263737,0.9799921507924112,cluster,K3L2c4,Node2vec,5.0
1.0,0.9885383846922308,cluster,K3L2c4,Node2vec,5.0
1.0,0.9914441871626196,cluster,K3L2c4,Node2vec,5.0
1.0,0.9943000395830585,cluster,K3L2c4,Node2vec,5.0
0.9736263736263737,0.9828707172888402,cluster,K3L2c4,Node2vec,5.0
0.8435462842242503,0.8237382400332658,level,K3L2c4,Node2vec,5.0
0.7496274217585692,0.8435462842242503,level,K3L2c4,Node2vec,5.0
0.8435462842242503,0.8568181818181818,level,K3L2c4,Node2vec,5.0
0.8435462842242503,0.8727710751644384,level,K3L2c4,Node2vec,5.0
0.8817733990147784,0.8440869999957988,level,K3L2c4,Node2vec,5.0
0.8817733990147784,0.8505635569304971,level,K3L2c4,Node2vec,5.0
0.8435462842242503,0.7994486265659148,level,K3L2c4,Node2vec,5.0
0.8817733990147784,0.8505635569304971,level,K3L2c4,Node2vec,5.0
0.8817733990147784,0.8375775265224922,level,K3L2c4,Node2vec,5.0
0.8435462842242503,0.8424910527746458,level,K3L2c4,Node2vec,5.0
0.806043956043956,0.7140841846113186,cluster,K3L2,Node2vec+,0.01
0.8928571428571429,0.7348454867896097,cluster,K3L2,Node2vec+,0.01
0.8087912087912088,0.6954521445954427,cluster,K3L2,Node2vec+,0.01
0.7747252747252747,0.7839034265878573,cluster,K3L2,Node2vec+,0.01
0.8401098901098902,0.729332681020644,cluster,K3L2,Node2vec+,0.01
0.8527472527472528,0.7613450405596206,cluster,K3L2,Node2vec+,0.01
0.806043956043956,0.7530254915483364,cluster,K3L2,Node2vec+,0.01
0.8527472527472527,0.7087195644034398,cluster,K3L2,Node2vec+,0.01
0.9395604395604397,0.7455798332632091,cluster,K3L2,Node2vec+,0.01
0.8664835164835165,0.7578453310536003,cluster,K3L2,Node2vec+,0.01
0.6190476190476191,0.5595728451563692,level,K3L2,Node2vec+,0.01
0.2727272727272727,0.5178879842092278,level,K3L2,Node2vec+,0.01
0.4435897435897436,0.5074350225367539,level,K3L2,Node2vec+,0.01
0.6190476190476191,0.4932481589921036,level,K3L2,Node2vec+,0.01
0.5479166666666666,0.4435897435897436,level,K3L2,Node2vec+,0.01
0.5479166666666666,0.4288314643263449,level,K3L2,Node2vec+,0.01
0.4435897435897436,0.39326243544441425,level,K3L2,Node2vec+,0.01
0.5479166666666666,0.4435897435897436,level,K3L2,Node2vec+,0.01
0.5479166666666666,0.49549627079747566,level,K3L2,Node2vec+,0.01
0.4435897435897436,0.5008471801005225,level,K3L2,Node2vec+,0.01
0.9131868131868133,0.868189827344553,cluster,K3L2,Node2vec+,0.05
0.8324175824175826,0.7646947667847067,cluster,K3L2,Node2vec+,0.05
0.871062271062271,0.8273829544179279,cluster,K3L2,Node2vec+,0.05
0.9423076923076923,0.8467681319431954,cluster,K3L2,Node2vec+,0.05
0.8554945054945056,0.8035509217573649,cluster,K3L2,Node2vec+,0.05
0.920879120879121,0.8021420945290342,cluster,K3L2,Node2vec+,0.05
0.8901098901098901,0.7761846681734684,cluster,K3L2,Node2vec+,0.05
0.9736263736263736,0.8537121698115088,cluster,K3L2,Node2vec+,0.05
0.9472527472527473,0.8374527492941546,cluster,K3L2,Node2vec+,0.05
0.8527472527472527,0.8075200723676746,cluster,K3L2,Node2vec+,0.05
0.4523809523809524,0.47869674185463656,level,K3L2,Node2vec+,0.05
0.5479166666666666,0.3893779342723005,level,K3L2,Node2vec+,0.05
0.5479166666666666,0.5079190930317607,level,K3L2,Node2vec+,0.05
0.5479166666666666,0.5402982706647629,level,K3L2,Node2vec+,0.05
0.5479166666666666,0.5008771929824561,level,K3L2,Node2vec+,0.05
0.4435897435897436,0.4713329716042684,level,K3L2,Node2vec+,0.05
0.5479166666666666,0.5317748000923174,level,K3L2,Node2vec+,0.05
0.4479166666666667,0.4224661695664181,level,K3L2,Node2vec+,0.05
0.6190476190476191,0.5103277887902554,level,K3L2,Node2vec+,0.05
0.2857142857142857,0.42296918767507,level,K3L2,Node2vec+,0.05
0.8868131868131868,0.8178279431706584,cluster,K3L2,Node2vec+,0.1
0.9472527472527473,0.8440600189376245,cluster,K3L2,Node2vec+,0.1
0.9472527472527473,0.7903003893358046,cluster,K3L2,Node2vec+,0.1
0.886813186813187,0.8132425162874366,cluster,K3L2,Node2vec+,0.1
1.0,0.8327133421423892,cluster,K3L2,Node2vec+,0.1
0.9472527472527473,0.8612566063178188,cluster,K3L2,Node2vec+,0.1
0.9131868131868133,0.8168979291771591,cluster,K3L2,Node2vec+,0.1
0.9131868131868134,0.8111147726173905,cluster,K3L2,Node2vec+,0.1
0.9131868131868133,0.8303194203689563,cluster,K3L2,Node2vec+,0.1
0.9395604395604397,0.8573994136995923,cluster,K3L2,Node2vec+,0.1
0.5479166666666666,0.4445397369925672,level,K3L2,Node2vec+,0.1
0.5479166666666666,0.4713329716042684,level,K3L2,Node2vec+,0.1
0.6190476190476191,0.5484057971014492,level,K3L2,Node2vec+,0.1
0.2727272727272727,0.48347872059212266,level,K3L2,Node2vec+,0.1
0.5125448028673835,0.4093925422421795,level,K3L2,Node2vec+,0.1
0.4435897435897436,0.49549627079747566,level,K3L2,Node2vec+,0.1
0.4435897435897436,0.4755276984053829,level,K3L2,Node2vec+,0.1
0.5523809523809523,0.35828819068255685,level,K3L2,Node2vec+,0.1
0.6190476190476191,0.5575922839973741,level,K3L2,Node2vec+,0.1
0.5479166666666666,0.3407783417935702,level,K3L2,Node2vec+,0.1
0.9472527472527473,0.8879049701879562,cluster,K3L2,Node2vec+,0.5
0.9472527472527473,0.8258010704160766,cluster,K3L2,Node2vec+,0.5
0.9131868131868133,0.8027575103225998,cluster,K3L2,Node2vec+,0.5
0.9131868131868134,0.8369723097224496,cluster,K3L2,Node2vec+,0.5
0.9159340659340659,0.8649243699815841,cluster,K3L2,Node2vec+,0.5
0.7857142857142858,0.7834917455279835,cluster,K3L2,Node2vec+,0.5
0.8791208791208791,0.7883376940294587,cluster,K3L2,Node2vec+,0.5
0.9472527472527473,0.8191216960102026,cluster,K3L2,Node2vec+,0.5
0.915934065934066,0.8252715467124337,cluster,K3L2,Node2vec+,0.5
0.9472527472527473,0.8326299577187852,cluster,K3L2,Node2vec+,0.5
0.4435897435897436,0.3477351916376307,level,K3L2,Node2vec+,0.5
0.4435897435897436,0.4137054139061768,level,K3L2,Node2vec+,0.5
0.27692307692307694,0.278829604130809,level,K3L2,Node2vec+,0.5
0.4435897435897436,0.3986093814860938,level,K3L2,Node2vec+,0.5
0.5479166666666666,0.3224275234396454,level,K3L2,Node2vec+,0.5
0.4435897435897436,0.2895355673133451,level,K3L2,Node2vec+,0.5
0.27692307692307694,0.27692307692307694,level,K3L2,Node2vec+,0.5
0.28124999999999994,0.28027681660899656,level,K3L2,Node2vec+,0.5
0.27692307692307694,0.2800925925925926,level,K3L2,Node2vec+,0.5
0.28124999999999994,0.32385008182015335,level,K3L2,Node2vec+,0.5
0.9736263736263737,0.9769399830938291,cluster,K3L2,Node2vec+,100.0
0.9736263736263737,0.96812719787952,cluster,K3L2,Node2vec+,100.0
0.9736263736263737,0.9554204095499643,cluster,K3L2,Node2vec+,100.0
1.0,0.9769373541438319,cluster,K3L2,Node2vec+,100.0
0.9395604395604397,0.9709948351243898,cluster,K3L2,Node2vec+,100.0
0.9736263736263737,0.959125185159668,cluster,K3L2,Node2vec+,100.0
1.0,0.9798245431900346,cluster,K3L2,Node2vec+,100.0
0.9736263736263737,0.9649858279712327,cluster,K3L2,Node2vec+,100.0
1.0,0.9674914470400435,cluster,K3L2,Node2vec+,100.0
1.0,0.9764428967259154,cluster,K3L2,Node2vec+,100.0
0.6903225806451614,0.6389083888624527,level,K3L2,Node2vec+,100.0
0.6190476190476191,0.6645161290322581,level,K3L2,Node2vec+,100.0
0.6190476190476191,0.6592292089249493,level,K3L2,Node2vec+,100.0
0.6190476190476191,0.6473118279569893,level,K3L2,Node2vec+,100.0
0.6190476190476191,0.6156583629893239,level,K3L2,Node2vec+,100.0
0.6903225806451614,0.6677197915805144,level,K3L2,Node2vec+,100.0
0.6903225806451614,0.67610650445227,level,K3L2,Node2vec+,100.0
0.6903225806451614,0.6584484005983054,level,K3L2,Node2vec+,100.0
0.6190476190476191,0.6380534489609065,level,K3L2,Node2vec+,100.0
0.6190476190476191,0.6518518518518519,level,K3L2,Node2vec+,100.0
1.0,0.9674914470400433,cluster,K3L2,Node2vec+,10.0
1.0,0.9589015047259747,cluster,K3L2,Node2vec+,10.0
1.0,0.9971500197915293,cluster,K3L2,Node2vec+,10.0
0.9736263736263737,0.9707616515674614,cluster,K3L2,Node2vec+,10.0
1.0,0.9677247087053382,cluster,K3L2,Node2vec+,10.0
1.0,0.9613736007206293,cluster,K3L2,Node2vec+,10.0
1.0,0.9737368783111607,cluster,K3L2,Node2vec+,10.0
0.9736263736263737,0.957833321199324,cluster,K3L2,Node2vec+,10.0
1.0,0.9620735554706756,cluster,K3L2,Node2vec+,10.0
1.0,0.9559290798615903,cluster,K3L2,Node2vec+,10.0
0.6190476190476191,0.6284016265248671,level,K3L2,Node2vec+,10.0
0.6190476190476191,0.6443768996960486,level,K3L2,Node2vec+,10.0
0.6190476190476191,0.7672915319974143,level,K3L2,Node2vec+,10.0
0.6190476190476191,0.6934260311523589,level,K3L2,Node2vec+,10.0
0.7999999999999999,0.6795105162523901,level,K3L2,Node2vec+,10.0
0.7496274217585692,0.776329962820112,level,K3L2,Node2vec+,10.0
0.6190476190476191,0.6687641963717859,level,K3L2,Node2vec+,10.0
0.6190476190476191,0.6726476696540499,level,K3L2,Node2vec+,10.0
0.6903225806451614,0.7163034167697725,level,K3L2,Node2vec+,10.0
0.6903225806451614,0.7004160887656034,level,K3L2,Node2vec+,10.0
0.9472527472527473,0.7788471350810221,cluster,K3L2,Node2vec+,1.0
0.920879120879121,0.8078353335453291,cluster,K3L2,Node2vec+,1.0
0.9472527472527473,0.763881336595082,cluster,K3L2,Node2vec+,1.0
0.9736263736263737,0.8039860829264991,cluster,K3L2,Node2vec+,1.0
0.9395604395604397,0.859542364475295,cluster,K3L2,Node2vec+,1.0
0.8895604395604396,0.7534831386001508,cluster,K3L2,Node2vec+,1.0
0.8895604395604396,0.8223037531251219,cluster,K3L2,Node2vec+,1.0
0.9131868131868133,0.7708420274304012,cluster,K3L2,Node2vec+,1.0
0.9472527472527473,0.8620718675957004,cluster,K3L2,Node2vec+,1.0
0.9472527472527473,0.8421443109868071,cluster,K3L2,Node2vec+,1.0
0.2727272727272727,0.27364864864864863,level,K3L2,Node2vec+,1.0
0.2727272727272727,0.2727272727272727,level,K3L2,Node2vec+,1.0
0.28124999999999994,0.28222996515679444,level,K3L2,Node2vec+,1.0
0.2727272727272727,0.27504244482173174,level,K3L2,Node2vec+,1.0
0.2727272727272727,0.27645051194539255,level,K3L2,Node2vec+,1.0
0.2727272727272727,0.27318718381112983,level,K3L2,Node2vec+,1.0
0.27692307692307694,0.2773972602739726,level,K3L2,Node2vec+,1.0
0.4435897435897436,0.27411167512690354,level,K3L2,Node2vec+,1.0
0.2727272727272727,0.32101945631598466,level,K3L2,Node2vec+,1.0
0.28124999999999994,0.27692307692307694,level,K3L2,Node2vec+,1.0
0.9736263736263737,0.9652832616300109,cluster,K3L2,Node2vec+,50.0
1.0,0.968048007515908,cluster,K3L2,Node2vec+,50.0
1.0,0.988479278767847,cluster,K3L2,Node2vec+,50.0
0.9736263736263737,0.9707616515674611,cluster,K3L2,Node2vec+,50.0
1.0,0.96478726328436,cluster,K3L2,Node2vec+,50.0
0.9736263736263737,0.973895984751572,cluster,K3L2,Node2vec+,50.0
0.9736263736263737,0.9765369084696816,cluster,K3L2,Node2vec+,50.0
1.0,0.9682749883851726,cluster,K3L2,Node2vec+,50.0
1.0,0.9942442173211403,cluster,K3L2,Node2vec+,50.0
0.9736263736263737,0.9736167083690304,cluster,K3L2,Node2vec+,50.0
0.7999999999999999,0.7065775890483385,level,K3L2,Node2vec+,50.0
0.6903225806451614,0.6768684161316463,level,K3L2,Node2vec+,50.0
0.6190476190476191,0.6276824959062312,level,K3L2,Node2vec+,50.0
0.6190476190476191,0.66102877070619,level,K3L2,Node2vec+,50.0
0.6190476190476191,0.6596717188010476,level,K3L2,Node2vec+,50.0
0.6190476190476191,0.6296296296296295,level,K3L2,Node2vec+,50.0
0.6190476190476191,0.6443768996960486,level,K3L2,Node2vec+,50.0
0.6903225806451614,0.6795105162523901,level,K3L2,Node2vec+,50.0
0.6903225806451614,0.7613259668508287,level,K3L2,Node2vec+,50.0
0.6903225806451614,0.6368599338413309,level,K3L2,Node2vec+,50.0
1e+00,0.9734339660594856,cluster,K3L2,Node2vec+,5.0
1.0,0.9914441871626197,cluster,K3L2,Node2vec+,5.0
1.0,0.9646429205008352,cluster,K3L2,Node2vec+,5.0
1.0,0.9914441871626197,cluster,K3L2,Node2vec+,5.0
1.0,0.9914500593745879,cluster,K3L2,Node2vec+,5.0
0.9736263736263737,0.9857383545337102,cluster,K3L2,Node2vec+,5.0
1.0,0.9764843456139002,cluster,K3L2,Node2vec+,5.0
1.0,0.9707667281605595,cluster,K3L2,Node2vec+,5.0
1.0,0.9798431566142208,cluster,K3L2,Node2vec+,5.0
1.0,0.9796049602263251,cluster,K3L2,Node2vec+,5.0
0.6903225806451614,0.7285067873303167,level,K3L2,Node2vec+,5.0
0.6903225806451614,0.7509194041014773,level,K3L2,Node2vec+,5.0
0.6903225806451614,0.6237535014005603,level,K3L2,Node2vec+,5.0
0.7999999999999999,0.7505704518447182,level,K3L2,Node2vec+,5.0
0.6903225806451614,0.7539238569193097,level,K3L2,Node2vec+,5.0
0.6903225806451614,0.70428308239629,level,K3L2,Node2vec+,5.0
0.7496274217585692,0.755720495745468,level,K3L2,Node2vec+,5.0
0.6190476190476191,0.6767883211678832,level,K3L2,Node2vec+,5.0
0.7496274217585692,0.7289320264967992,level,K3L2,Node2vec+,5.0
0.7496274217585692,0.6906266790624672,level,K3L2,Node2vec+,5.0
0.8791208791208791,0.7399672625232865,cluster,K3L2,Node2vec,0.01
0.881868131868132,0.7706009189285457,cluster,K3L2,Node2vec,0.01
0.806043956043956,0.7729132628729664,cluster,K3L2,Node2vec,0.01
0.8527472527472527,0.7881720204024458,cluster,K3L2,Node2vec,0.01
0.8401098901098902,0.7968741989050204,cluster,K3L2,Node2vec,0.01
0.9131868131868133,0.8220233082130508,cluster,K3L2,Node2vec,0.01
0.9472527472527473,0.8885093786324305,cluster,K3L2,Node2vec,0.01
0.8554945054945053,0.7900112879278302,cluster,K3L2,Node2vec,0.01
0.9159340659340659,0.8576287895110656,cluster,K3L2,Node2vec,0.01
0.9736263736263736,0.8363360011093922,cluster,K3L2,Node2vec,0.01
0.2727272727272727,0.27787307032590053,level,K3L2,Node2vec,0.01
0.2727272727272727,0.2727272727272727,level,K3L2,Node2vec,0.01
0.2727272727272727,0.2757834757834758,level,K3L2,Node2vec,0.01
0.27692307692307694,0.28222996515679444,level,K3L2,Node2vec,0.01
0.27692307692307694,0.27504244482173174,level,K3L2,Node2vec,0.01
0.27692307692307694,0.27504244482173174,level,K3L2,Node2vec,0.01
0.2727272727272727,0.296793167351543,level,K3L2,Node2vec,0.01
0.2727272727272727,0.2745762711864406,level,K3L2,Node2vec,0.01
0.4435897435897436,0.2901230409986978,level,K3L2,Node2vec,0.01
0.2727272727272727,0.28272251308900526,level,K3L2,Node2vec,0.01
0.9736263736263736,0.7629958900515932,cluster,K3L2,Node2vec,0.05
0.8901098901098901,0.8321406197842902,cluster,K3L2,Node2vec,0.05
0.913186813186813,0.826051620137429,cluster,K3L2,Node2vec,0.05
0.920879120879121,0.8325175929690997,cluster,K3L2,Node2vec,0.05
1.0,0.8647539489775458,cluster,K3L2,Node2vec,0.05
0.9131868131868133,0.8296095213271447,cluster,K3L2,Node2vec,0.05
0.8664835164835165,0.7760020978129809,cluster,K3L2,Node2vec,0.05
0.9131868131868134,0.8199327796358686,cluster,K3L2,Node2vec,0.05
0.806043956043956,0.7762015222227423,cluster,K3L2,Node2vec,0.05
0.9736263736263736,0.7750803788978137,cluster,K3L2,Node2vec,0.05
0.2727272727272727,0.27318718381112983,level,K3L2,Node2vec,0.05
